@HD	VN:1.6
@SQ	SN:Contig005504_C_parapsilosis_CDC317	LN:898305	M5:e984704923a1a20d09ff8f42fc5d4404	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005569_C_parapsilosis_CDC317	LN:2235583	M5:f4efb2243aa065c7c3dcc7261b5b9212	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005806_C_parapsilosis_CDC317	LN:1039767	M5:d21cf10f877289c51c2d58a1cdcd4277	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005807_C_parapsilosis_CDC317	LN:2091826	M5:7a239b7fb56c6342271a3e8d71739bfd	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005809_C_parapsilosis_CDC317	LN:3023470	M5:671f162f0793223cb1a51815caa73b21	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006110_C_parapsilosis_CDC317	LN:957321	M5:13dcfd81290ee2d847806309da48b8ba	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006139_C_parapsilosis_CDC317	LN:962442	M5:51048d416742f3cc1a9a881d93cf7318	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006372_C_parapsilosis_CDC317	LN:1789679	M5:b4e2b46d47e6e2d2a68d56e66d1caef8	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:mito_C_parapsilosis_CDC317	LN:31781	M5:154da44485e3d21c2a32288e05f71f67	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
CONTIG	START	END	GC_CONTENT
Contig005569_C_parapsilosis_CDC317	8407	9864	0.393004
Contig005569_C_parapsilosis_CDC317	9871	10959	0.392103
Contig005569_C_parapsilosis_CDC317	11431	11907	0.402516
Contig005569_C_parapsilosis_CDC317	12168	13208	0.400576
Contig005569_C_parapsilosis_CDC317	14449	17340	0.400069
Contig005569_C_parapsilosis_CDC317	17562	18125	0.404255
Contig005569_C_parapsilosis_CDC317	18892	20286	0.377778
Contig005569_C_parapsilosis_CDC317	22093	23424	0.362613
Contig005569_C_parapsilosis_CDC317	23638	25413	0.422297
Contig005569_C_parapsilosis_CDC317	25698	27074	0.350036
Contig005569_C_parapsilosis_CDC317	27241	30174	0.420927
Contig005569_C_parapsilosis_CDC317	30549	33263	0.413260
Contig005569_C_parapsilosis_CDC317	33284	34564	0.394223
Contig005569_C_parapsilosis_CDC317	34842	36149	0.398318
Contig005569_C_parapsilosis_CDC317	36883	37893	0.402572
Contig005569_C_parapsilosis_CDC317	38066	38977	0.392544
Contig005569_C_parapsilosis_CDC317	38996	39580	0.391453
Contig005569_C_parapsilosis_CDC317	39711	40424	0.414566
Contig005569_C_parapsilosis_CDC317	40811	41158	0.396552
Contig005569_C_parapsilosis_CDC317	41469	41960	0.426829
Contig005569_C_parapsilosis_CDC317	42149	43129	0.435270
Contig005569_C_parapsilosis_CDC317	43280	44059	0.391026
Contig005569_C_parapsilosis_CDC317	44197	45123	0.412082
Contig005569_C_parapsilosis_CDC317	45244	46554	0.402746
Contig005569_C_parapsilosis_CDC317	46652	47017	0.461749
Contig005569_C_parapsilosis_CDC317	47916	49445	0.403268
Contig005569_C_parapsilosis_CDC317	52397	53077	0.383260
Contig005569_C_parapsilosis_CDC317	53277	55127	0.407347
Contig005569_C_parapsilosis_CDC317	56180	56662	0.418219
Contig005569_C_parapsilosis_CDC317	58476	60581	0.386040
Contig005569_C_parapsilosis_CDC317	60988	62661	0.375149
Contig005569_C_parapsilosis_CDC317	62707	63942	0.376214
Contig005569_C_parapsilosis_CDC317	64287	65132	0.387707
Contig005569_C_parapsilosis_CDC317	65459	65824	0.428962
Contig005569_C_parapsilosis_CDC317	66341	67252	0.372807
Contig005569_C_parapsilosis_CDC317	67600	68538	0.369542
Contig005569_C_parapsilosis_CDC317	68555	69112	0.408602
Contig005569_C_parapsilosis_CDC317	69251	69913	0.402715
Contig005569_C_parapsilosis_CDC317	69956	70276	0.417445
Contig005569_C_parapsilosis_CDC317	70507	70992	0.393004
Contig005569_C_parapsilosis_CDC317	71171	72637	0.410361
Contig005569_C_parapsilosis_CDC317	73986	75503	0.392622
Contig005569_C_parapsilosis_CDC317	78210	79235	0.397661
Contig005569_C_parapsilosis_CDC317	80141	81916	0.402027
Contig005569_C_parapsilosis_CDC317	84377	85483	0.391147
Contig005569_C_parapsilosis_CDC317	86740	87222	0.376812
Contig005569_C_parapsilosis_CDC317	87609	88055	0.380313
Contig005569_C_parapsilosis_CDC317	88123	88758	0.382075
Contig005569_C_parapsilosis_CDC317	89790	90521	0.412568
Contig005569_C_parapsilosis_CDC317	90703	92136	0.393305
Contig005569_C_parapsilosis_CDC317	92265	94019	0.422792
Contig005569_C_parapsilosis_CDC317	94585	95295	0.388186
Contig005569_C_parapsilosis_CDC317	95463	97220	0.409556
Contig005569_C_parapsilosis_CDC317	98569	98946	0.399471
Contig005569_C_parapsilosis_CDC317	98986	99798	0.388684
Contig005569_C_parapsilosis_CDC317	100063	100815	0.432935
Contig005569_C_parapsilosis_CDC317	100929	105383	0.390123
Contig005569_C_parapsilosis_CDC317	107383	109116	0.374279
Contig005569_C_parapsilosis_CDC317	109877	110581	0.387234
Contig005569_C_parapsilosis_CDC317	110830	111598	0.391417
Contig005569_C_parapsilosis_CDC317	112032	114710	0.401642
Contig005569_C_parapsilosis_CDC317	115734	117089	0.359145
Contig005569_C_parapsilosis_CDC317	118210	121869	0.393169
Contig005569_C_parapsilosis_CDC317	122038	123246	0.397022
Contig005569_C_parapsilosis_CDC317	123641	124591	0.470032
Contig005569_C_parapsilosis_CDC317	124709	129721	0.410732
Contig005569_C_parapsilosis_CDC317	132210	133526	0.368261
Contig005569_C_parapsilosis_CDC317	133574	134815	0.372786
Contig005569_C_parapsilosis_CDC317	134947	136242	0.375772
Contig005569_C_parapsilosis_CDC317	136269	137213	0.326984
Contig005569_C_parapsilosis_CDC317	138385	139482	0.380692
Contig005569_C_parapsilosis_CDC317	140081	140869	0.378961
Contig005569_C_parapsilosis_CDC317	141661	141762	0.421569
Contig005569_C_parapsilosis_CDC317	142252	142353	0.431373
Contig005569_C_parapsilosis_CDC317	142939	143751	0.360394
Contig005569_C_parapsilosis_CDC317	144580	145863	0.410436
Contig005569_C_parapsilosis_CDC317	145964	149467	0.376427
Contig005569_C_parapsilosis_CDC317	150443	151393	0.384858
Contig005569_C_parapsilosis_CDC317	151910	152626	0.364017
Contig005569_C_parapsilosis_CDC317	153506	154282	0.432432
Contig005569_C_parapsilosis_CDC317	154650	155507	0.433566
Contig005569_C_parapsilosis_CDC317	155704	156318	0.365854
Contig005569_C_parapsilosis_CDC317	160373	161329	0.370951
Contig005569_C_parapsilosis_CDC317	161900	163540	0.428397
Contig005569_C_parapsilosis_CDC317	163858	164922	0.385915
Contig005569_C_parapsilosis_CDC317	164938	165931	0.395372
Contig005569_C_parapsilosis_CDC317	166072	166335	0.363636
Contig005569_C_parapsilosis_CDC317	166564	167466	0.395349
Contig005569_C_parapsilosis_CDC317	167487	168326	0.407143
Contig005569_C_parapsilosis_CDC317	168511	169368	0.433566
Contig005569_C_parapsilosis_CDC317	169736	170641	0.424945
Contig005569_C_parapsilosis_CDC317	171357	171836	0.379167
Contig005569_C_parapsilosis_CDC317	172948	173832	0.395480
Contig005569_C_parapsilosis_CDC317	174080	174988	0.371837
Contig005569_C_parapsilosis_CDC317	175350	177104	0.366952
Contig005569_C_parapsilosis_CDC317	177699	179150	0.380854
Contig005569_C_parapsilosis_CDC317	179715	181187	0.391039
Contig005569_C_parapsilosis_CDC317	182100	185027	0.414276
Contig005569_C_parapsilosis_CDC317	185414	186763	0.395556
Contig005569_C_parapsilosis_CDC317	187160	188368	0.382134
Contig005569_C_parapsilosis_CDC317	189596	190088	0.367140
Contig005569_C_parapsilosis_CDC317	191009	191617	0.425287
Contig005569_C_parapsilosis_CDC317	192929	196048	0.445833
Contig005569_C_parapsilosis_CDC317	199963	202953	0.419926
Contig005569_C_parapsilosis_CDC317	203258	205093	0.428105
Contig005569_C_parapsilosis_CDC317	205350	206087	0.398374
Contig005569_C_parapsilosis_CDC317	206109	207491	0.397686
Contig005569_C_parapsilosis_CDC317	207675	208571	0.382386
Contig005569_C_parapsilosis_CDC317	211167	215012	0.420697
Contig005569_C_parapsilosis_CDC317	215242	216060	0.432234
Contig005569_C_parapsilosis_CDC317	216260	217609	0.428889
Contig005569_C_parapsilosis_CDC317	219122	221365	0.379234
Contig005569_C_parapsilosis_CDC317	221422	222252	0.401925
Contig005569_C_parapsilosis_CDC317	223351	223584	0.401709
Contig005569_C_parapsilosis_CDC317	226794	228254	0.372348
Contig005569_C_parapsilosis_CDC317	228292	230679	0.391122
Contig005569_C_parapsilosis_CDC317	230837	232498	0.395307
Contig005569_C_parapsilosis_CDC317	232961	233248	0.409722
Contig005569_C_parapsilosis_CDC317	233420	236206	0.378902
Contig005569_C_parapsilosis_CDC317	237368	238894	0.374591
Contig005569_C_parapsilosis_CDC317	239137	242427	0.400790
Contig005569_C_parapsilosis_CDC317	242684	244822	0.388032
Contig005569_C_parapsilosis_CDC317	245363	248002	0.376894
Contig005569_C_parapsilosis_CDC317	250246	253623	0.422143
Contig005569_C_parapsilosis_CDC317	255755	256762	0.367063
Contig005569_C_parapsilosis_CDC317	257442	258557	0.379928
Contig005569_C_parapsilosis_CDC317	258848	259765	0.374728
Contig005569_C_parapsilosis_CDC317	260491	261612	0.422460
Contig005569_C_parapsilosis_CDC317	261843	264515	0.407033
Contig005569_C_parapsilosis_CDC317	264717	265616	0.383333
Contig005569_C_parapsilosis_CDC317	268423	270531	0.410621
Contig005569_C_parapsilosis_CDC317	271586	272539	0.370021
Contig005569_C_parapsilosis_CDC317	272637	273833	0.393484
Contig005569_C_parapsilosis_CDC317	275186	277285	0.370952
Contig005569_C_parapsilosis_CDC317	278378	280453	0.412813
Contig005569_C_parapsilosis_CDC317	280682	281137	0.412281
Contig005569_C_parapsilosis_CDC317	282757	284100	0.390625
Contig005569_C_parapsilosis_CDC317	284226	285554	0.393529
Contig005569_C_parapsilosis_CDC317	285914	287347	0.375872
Contig005569_C_parapsilosis_CDC317	287546	289282	0.381117
Contig005569_C_parapsilosis_CDC317	290954	296737	0.393154
Contig005569_C_parapsilosis_CDC317	296769	297467	0.373391
Contig005569_C_parapsilosis_CDC317	297645	298751	0.383921
Contig005569_C_parapsilosis_CDC317	298860	299861	0.393214
Contig005569_C_parapsilosis_CDC317	301967	303742	0.390766
Contig005569_C_parapsilosis_CDC317	303953	304717	0.499346
Contig005569_C_parapsilosis_CDC317	304991	305728	0.410569
Contig005569_C_parapsilosis_CDC317	306002	308455	0.404645
Contig005569_C_parapsilosis_CDC317	312410	314701	0.386562
Contig005569_C_parapsilosis_CDC317	315191	318226	0.415349
Contig005569_C_parapsilosis_CDC317	318510	319253	0.415323
Contig005569_C_parapsilosis_CDC317	321768	324185	0.405707
Contig005569_C_parapsilosis_CDC317	324302	329281	0.364458
Contig005569_C_parapsilosis_CDC317	329615	330997	0.412148
Contig005569_C_parapsilosis_CDC317	331292	332290	0.351351
Contig005569_C_parapsilosis_CDC317	332492	333547	0.361742
Contig005569_C_parapsilosis_CDC317	333764	336019	0.393617
Contig005569_C_parapsilosis_CDC317	338695	340281	0.390044
Contig005569_C_parapsilosis_CDC317	343911	345473	0.386436
Contig005569_C_parapsilosis_CDC317	345812	346576	0.384314
Contig005569_C_parapsilosis_CDC317	349464	351965	0.418865
Contig005569_C_parapsilosis_CDC317	353591	354814	0.394608
Contig005569_C_parapsilosis_CDC317	354896	355948	0.364672
Contig005569_C_parapsilosis_CDC317	356679	357062	0.424479
Contig005569_C_parapsilosis_CDC317	360488	361681	0.361809
Contig005569_C_parapsilosis_CDC317	369189	371663	0.430303
Contig005569_C_parapsilosis_CDC317	372332	373933	0.394507
Contig005569_C_parapsilosis_CDC317	377793	379886	0.403056
Contig005569_C_parapsilosis_CDC317	379952	381553	0.412609
Contig005569_C_parapsilosis_CDC317	381773	384634	0.420335
Contig005569_C_parapsilosis_CDC317	384932	386590	0.386980
Contig005569_C_parapsilosis_CDC317	389359	389901	0.348066
Contig005569_C_parapsilosis_CDC317	392325	394136	0.393488
Contig005569_C_parapsilosis_CDC317	394405	396945	0.419913
Contig005569_C_parapsilosis_CDC317	398925	401009	0.410552
Contig005569_C_parapsilosis_CDC317	401872	404412	0.416765
Contig005569_C_parapsilosis_CDC317	405604	407829	0.391734
Contig005569_C_parapsilosis_CDC317	408315	409199	0.419209
Contig005569_C_parapsilosis_CDC317	409364	409810	0.364653
Contig005569_C_parapsilosis_CDC317	410009	411583	0.427302
Contig005569_C_parapsilosis_CDC317	412012	412398	0.379845
Contig005569_C_parapsilosis_CDC317	413270	414727	0.390947
Contig005569_C_parapsilosis_CDC317	417304	419034	0.393414
Contig005569_C_parapsilosis_CDC317	420291	422411	0.409241
Contig005569_C_parapsilosis_CDC317	422689	423513	0.360000
Contig005569_C_parapsilosis_CDC317	425734	426894	0.382429
Contig005569_C_parapsilosis_CDC317	428304	430802	0.368948
Contig005569_C_parapsilosis_CDC317	430848	432470	0.393715
Contig005569_C_parapsilosis_CDC317	433029	433769	0.417004
Contig005569_C_parapsilosis_CDC317	434594	435605	0.406126
Contig005569_C_parapsilosis_CDC317	435672	443171	0.381200
Contig005569_C_parapsilosis_CDC317	443469	444875	0.383795
Contig005569_C_parapsilosis_CDC317	445215	446840	0.375154
Contig005569_C_parapsilosis_CDC317	449044	449940	0.392419
Contig005569_C_parapsilosis_CDC317	450104	451207	0.378623
Contig005569_C_parapsilosis_CDC317	451498	451845	0.359195
Contig005569_C_parapsilosis_CDC317	452776	456744	0.391786
Contig005569_C_parapsilosis_CDC317	460435	461508	0.389199
Contig005569_C_parapsilosis_CDC317	462255	463052	0.406015
Contig005569_C_parapsilosis_CDC317	465020	466168	0.386423
Contig005569_C_parapsilosis_CDC317	466229	467089	0.371661
Contig005569_C_parapsilosis_CDC317	468417	470021	0.396885
Contig005569_C_parapsilosis_CDC317	470181	473366	0.431890
Contig005569_C_parapsilosis_CDC317	476869	477630	0.400262
Contig005569_C_parapsilosis_CDC317	477753	479483	0.380127
Contig005569_C_parapsilosis_CDC317	479850	481607	0.372014
Contig005569_C_parapsilosis_CDC317	481825	483369	0.382524
Contig005569_C_parapsilosis_CDC317	484333	487989	0.362592
Contig005569_C_parapsilosis_CDC317	488486	488686	0.348259
Contig005569_C_parapsilosis_CDC317	489828	490335	0.423228
Contig005569_C_parapsilosis_CDC317	490504	491280	0.380952
Contig005569_C_parapsilosis_CDC317	491783	492163	0.419948
Contig005569_C_parapsilosis_CDC317	492374	493750	0.370370
Contig005569_C_parapsilosis_CDC317	495919	496509	0.343486
Contig005569_C_parapsilosis_CDC317	497190	498572	0.380333
Contig005569_C_parapsilosis_CDC317	498958	502407	0.412754
Contig005569_C_parapsilosis_CDC317	502554	504005	0.383609
Contig005569_C_parapsilosis_CDC317	505911	507227	0.328778
Contig005569_C_parapsilosis_CDC317	509259	511730	0.360841
Contig005569_C_parapsilosis_CDC317	512072	513829	0.378840
Contig005569_C_parapsilosis_CDC317	514081	517704	0.391280
Contig005569_C_parapsilosis_CDC317	518002	521610	0.380992
Contig005569_C_parapsilosis_CDC317	522661	523128	0.393162
Contig005569_C_parapsilosis_CDC317	523444	526233	0.406093
Contig005569_C_parapsilosis_CDC317	528080	529354	0.481569
Contig005569_C_parapsilosis_CDC317	530384	531769	0.409812
Contig005569_C_parapsilosis_CDC317	531948	533327	0.379710
Contig005569_C_parapsilosis_CDC317	533574	535784	0.385798
Contig005569_C_parapsilosis_CDC317	535844	538105	0.381521
Contig005569_C_parapsilosis_CDC317	539031	541613	0.414247
Contig005569_C_parapsilosis_CDC317	542613	542993	0.404199
Contig005569_C_parapsilosis_CDC317	543503	546667	0.428436
Contig005569_C_parapsilosis_CDC317	547156	547599	0.351351
Contig005569_C_parapsilosis_CDC317	548032	549210	0.371501
Contig005569_C_parapsilosis_CDC317	549754	550236	0.422360
Contig005569_C_parapsilosis_CDC317	551086	551772	0.369723
Contig005569_C_parapsilosis_CDC317	554259	555992	0.402537
Contig005569_C_parapsilosis_CDC317	556339	557544	0.432836
Contig005569_C_parapsilosis_CDC317	560039	561232	0.412060
Contig005569_C_parapsilosis_CDC317	561965	563611	0.418336
Contig005569_C_parapsilosis_CDC317	563928	564192	0.369811
Contig005569_C_parapsilosis_CDC317	565557	565979	0.413712
Contig005569_C_parapsilosis_CDC317	566219	566758	0.385185
Contig005569_C_parapsilosis_CDC317	566785	567372	0.403061
Contig005569_C_parapsilosis_CDC317	569199	570653	0.373883
Contig005569_C_parapsilosis_CDC317	571889	572017	0.465116
Contig005569_C_parapsilosis_CDC317	572349	572900	0.413043
Contig005569_C_parapsilosis_CDC317	573250	573378	0.465116
Contig005569_C_parapsilosis_CDC317	574417	574545	0.449612
Contig005569_C_parapsilosis_CDC317	574686	576071	0.394661
Contig005569_C_parapsilosis_CDC317	576905	578491	0.403907
Contig005569_C_parapsilosis_CDC317	579691	581853	0.391586
Contig005569_C_parapsilosis_CDC317	583120	585282	0.399908
Contig005569_C_parapsilosis_CDC317	586448	588607	0.405093
Contig005569_C_parapsilosis_CDC317	588926	590143	0.416256
Contig005569_C_parapsilosis_CDC317	594216	596051	0.418845
Contig005569_C_parapsilosis_CDC317	597102	598823	0.391986
Contig005569_C_parapsilosis_CDC317	599948	601741	0.408584
Contig005569_C_parapsilosis_CDC317	603414	604565	0.397569
Contig005569_C_parapsilosis_CDC317	605289	607139	0.375473
Contig005569_C_parapsilosis_CDC317	607957	608241	0.340351
Contig005569_C_parapsilosis_CDC317	608721	610829	0.389758
Contig005569_C_parapsilosis_CDC317	610910	611146	0.354430
Contig005569_C_parapsilosis_CDC317	611283	611942	0.410606
Contig005569_C_parapsilosis_CDC317	612286	613680	0.448029
Contig005569_C_parapsilosis_CDC317	613823	616639	0.388356
Contig005569_C_parapsilosis_CDC317	617499	622037	0.402732
Contig005569_C_parapsilosis_CDC317	623866	624417	0.396739
Contig005569_C_parapsilosis_CDC317	624522	625616	0.406393
Contig005569_C_parapsilosis_CDC317	626172	627152	0.362895
Contig005569_C_parapsilosis_CDC317	627656	630196	0.374656
Contig005569_C_parapsilosis_CDC317	630602	632545	0.385288
Contig005569_C_parapsilosis_CDC317	633025	634980	0.394683
Contig005569_C_parapsilosis_CDC317	635220	635801	0.384880
Contig005569_C_parapsilosis_CDC317	636784	638490	0.391916
Contig005569_C_parapsilosis_CDC317	638672	640111	0.403472
Contig005569_C_parapsilosis_CDC317	641856	644861	0.399867
Contig005569_C_parapsilosis_CDC317	646342	646878	0.385475
Contig005569_C_parapsilosis_CDC317	647892	651779	0.384002
Contig005569_C_parapsilosis_CDC317	652647	653800	0.414211
Contig005569_C_parapsilosis_CDC317	654089	654664	0.394097
Contig005569_C_parapsilosis_CDC317	655189	656129	0.401700
Contig005569_C_parapsilosis_CDC317	656235	656707	0.359408
Contig005569_C_parapsilosis_CDC317	656982	657704	0.348548
Contig005569_C_parapsilosis_CDC317	657751	660009	0.368305
Contig005569_C_parapsilosis_CDC317	660972	661238	0.374532
Contig005569_C_parapsilosis_CDC317	661684	663023	0.412687
Contig005569_C_parapsilosis_CDC317	663265	665436	0.370626
Contig005569_C_parapsilosis_CDC317	665621	667285	0.407808
Contig005569_C_parapsilosis_CDC317	668119	669165	0.413563
Contig005569_C_parapsilosis_CDC317	669380	670075	0.420977
Contig005569_C_parapsilosis_CDC317	670197	671633	0.386221
Contig005569_C_parapsilosis_CDC317	671671	673269	0.403377
Contig005569_C_parapsilosis_CDC317	673990	676173	0.421245
Contig005569_C_parapsilosis_CDC317	676232	676831	0.393333
Contig005569_C_parapsilosis_CDC317	676952	680107	0.385298
Contig005569_C_parapsilosis_CDC317	680161	681036	0.422374
Contig005569_C_parapsilosis_CDC317	681387	683048	0.397112
Contig005569_C_parapsilosis_CDC317	683153	686008	0.383754
Contig005569_C_parapsilosis_CDC317	686153	686440	0.399306
Contig005569_C_parapsilosis_CDC317	686973	687164	0.359375
Contig005569_C_parapsilosis_CDC317	688068	688610	0.399632
Contig005569_C_parapsilosis_CDC317	688615	690405	0.387493
Contig005569_C_parapsilosis_CDC317	690597	691658	0.407721
Contig005569_C_parapsilosis_CDC317	692289	693023	0.419048
Contig005569_C_parapsilosis_CDC317	693067	694755	0.415038
Contig005569_C_parapsilosis_CDC317	695279	695512	0.350427
Contig005569_C_parapsilosis_CDC317	695569	696006	0.337900
Contig005569_C_parapsilosis_CDC317	698277	701069	0.390977
Contig005569_C_parapsilosis_CDC317	701148	702962	0.422590
Contig005569_C_parapsilosis_CDC317	703237	704883	0.398300
Contig005569_C_parapsilosis_CDC317	705290	706936	0.395871
Contig005569_C_parapsilosis_CDC317	707634	712598	0.384693
Contig005569_C_parapsilosis_CDC317	713685	714469	0.388535
Contig005569_C_parapsilosis_CDC317	715014	715519	0.405138
Contig005569_C_parapsilosis_CDC317	715796	717280	0.395960
Contig005569_C_parapsilosis_CDC317	720944	723634	0.389818
Contig005569_C_parapsilosis_CDC317	723653	724000	0.364943
Contig005569_C_parapsilosis_CDC317	724155	725060	0.419426
Contig005569_C_parapsilosis_CDC317	725150	726070	0.446254
Contig005569_C_parapsilosis_CDC317	726253	727641	0.385889
Contig005569_C_parapsilosis_CDC317	728070	730760	0.371981
Contig005569_C_parapsilosis_CDC317	732478	733131	0.371560
Contig005569_C_parapsilosis_CDC317	733591	733995	0.375309
Contig005569_C_parapsilosis_CDC317	734262	736367	0.376543
Contig005569_C_parapsilosis_CDC317	739828	740064	0.367089
Contig005569_C_parapsilosis_CDC317	741308	743329	0.413947
Contig005569_C_parapsilosis_CDC317	744710	745039	0.390909
Contig005569_C_parapsilosis_CDC317	746065	747537	0.386965
Contig005569_C_parapsilosis_CDC317	749601	751622	0.413947
Contig005569_C_parapsilosis_CDC317	758018	760315	0.385117
Contig005569_C_parapsilosis_CDC317	760494	761765	0.365566
Contig005569_C_parapsilosis_CDC317	761882	763717	0.369826
Contig005569_C_parapsilosis_CDC317	763787	765304	0.409091
Contig005569_C_parapsilosis_CDC317	766566	768122	0.391137
Contig005569_C_parapsilosis_CDC317	769094	772252	0.378284
Contig005569_C_parapsilosis_CDC317	772429	773180	0.386968
Contig005569_C_parapsilosis_CDC317	773487	774002	0.377907
Contig005569_C_parapsilosis_CDC317	774556	775086	0.337100
Contig005569_C_parapsilosis_CDC317	775692	776720	0.402332
Contig005569_C_parapsilosis_CDC317	776813	777787	0.417436
Contig005569_C_parapsilosis_CDC317	778148	782509	0.386291
Contig005569_C_parapsilosis_CDC317	782580	783419	0.420238
Contig005569_C_parapsilosis_CDC317	783627	785333	0.416520
Contig005569_C_parapsilosis_CDC317	785609	787021	0.379335
Contig005569_C_parapsilosis_CDC317	787358	787849	0.400407
Contig005569_C_parapsilosis_CDC317	787971	790934	0.390013
Contig005569_C_parapsilosis_CDC317	792035	793024	0.355556
Contig005569_C_parapsilosis_CDC317	793076	794563	0.397177
Contig005569_C_parapsilosis_CDC317	795659	797941	0.360053
Contig005569_C_parapsilosis_CDC317	798008	801016	0.340977
Contig005569_C_parapsilosis_CDC317	802379	806263	0.379665
Contig005569_C_parapsilosis_CDC317	806297	807817	0.399737
Contig005569_C_parapsilosis_CDC317	807989	808852	0.395833
Contig005569_C_parapsilosis_CDC317	808967	809275	0.368932
Contig005569_C_parapsilosis_CDC317	809523	810524	0.406188
Contig005569_C_parapsilosis_CDC317	811041	812453	0.395612
Contig005569_C_parapsilosis_CDC317	814164	814730	0.410935
Contig005569_C_parapsilosis_CDC317	815286	819188	0.425570
Contig005569_C_parapsilosis_CDC317	819695	821725	0.384047
Contig005569_C_parapsilosis_CDC317	822223	823902	0.390476
Contig005569_C_parapsilosis_CDC317	823995	824813	0.365079
Contig005569_C_parapsilosis_CDC317	825372	826424	0.387464
Contig005569_C_parapsilosis_CDC317	828936	830678	0.418244
Contig005569_C_parapsilosis_CDC317	832482	833693	0.367987
Contig005569_C_parapsilosis_CDC317	834208	835371	0.381443
Contig005569_C_parapsilosis_CDC317	838382	839539	0.390328
Contig005569_C_parapsilosis_CDC317	841135	841917	0.380587
Contig005569_C_parapsilosis_CDC317	842159	843892	0.391580
Contig005569_C_parapsilosis_CDC317	845347	847467	0.380952
Contig005569_C_parapsilosis_CDC317	848158	850842	0.411918
Contig005569_C_parapsilosis_CDC317	851174	852196	0.368524
Contig005569_C_parapsilosis_CDC317	852300	852863	0.397163
Contig005569_C_parapsilosis_CDC317	853104	853547	0.382883
Contig005569_C_parapsilosis_CDC317	853967	854320	0.395480
Contig005569_C_parapsilosis_CDC317	854420	856978	0.383744
Contig005569_C_parapsilosis_CDC317	857118	857846	0.388203
Contig005569_C_parapsilosis_CDC317	857924	860050	0.367654
Contig005569_C_parapsilosis_CDC317	861519	862568	0.368571
Contig005569_C_parapsilosis_CDC317	862814	863488	0.398519
Contig005569_C_parapsilosis_CDC317	864482	870346	0.386360
Contig005569_C_parapsilosis_CDC317	870937	872085	0.389034
Contig005569_C_parapsilosis_CDC317	872215	872952	0.368564
Contig005569_C_parapsilosis_CDC317	873054	873737	0.383041
Contig005569_C_parapsilosis_CDC317	873819	874829	0.407517
Contig005569_C_parapsilosis_CDC317	875291	876766	0.415989
Contig005569_C_parapsilosis_CDC317	877071	878803	0.405078
Contig005569_C_parapsilosis_CDC317	879077	880303	0.399348
Contig005569_C_parapsilosis_CDC317	880545	880832	0.447917
Contig005569_C_parapsilosis_CDC317	880902	881954	0.356125
Contig005569_C_parapsilosis_CDC317	882167	883426	0.429365
Contig005569_C_parapsilosis_CDC317	883878	884438	0.422460
Contig005569_C_parapsilosis_CDC317	886184	889204	0.421053
Contig005569_C_parapsilosis_CDC317	889744	891258	0.400660
Contig005569_C_parapsilosis_CDC317	891356	894208	0.400981
Contig005569_C_parapsilosis_CDC317	894487	895113	0.384370
Contig005569_C_parapsilosis_CDC317	895576	897873	0.405135
Contig005569_C_parapsilosis_CDC317	898817	899281	0.440860
Contig005569_C_parapsilosis_CDC317	899636	901681	0.398338
Contig005569_C_parapsilosis_CDC317	903239	904177	0.419595
Contig005569_C_parapsilosis_CDC317	904951	905841	0.399551
Contig005569_C_parapsilosis_CDC317	905983	909057	0.430244
Contig005569_C_parapsilosis_CDC317	909358	909756	0.406015
Contig005569_C_parapsilosis_CDC317	910176	911139	0.421162
